,Airline,Source,Destination,Total_Stops,Price,Date,Month,Year,Day_no,Arrival_hour,Arrival_min,Dep_hour,Dep_min,dur_float
5077,Air Asia,Delhi,Cochin,1,6152,24,6,2019,0,6,35,20,45,9.833333333333334
5078,Jet Airways,Delhi,Cochin,1,12452,27,3,2019,2,4,25,8,0,20.416666666666668
5079,Jet Airways,Kolkata,Banglore,1,10844,15,5,2019,2,16,20,16,30,23.833333333333332
5080,IndiGo,Delhi,Cochin,1,8216,18,5,2019,5,22,30,11,55,10.583333333333334
5081,Jet Airways,Kolkata,Banglore,1,13626,6,12,2019,4,19,50,6,30,13.333333333333334
5082,Multiple carriers,Delhi,Cochin,2,7084,3,6,2019,0,21,20,7,5,14.25
5083,Multiple carriers,Delhi,Cochin,1,7575,5,9,2019,3,19,15,4,55,14.333333333333334
5084,Air India,Banglore,New Delhi,1,6781,3,3,2019,6,8,50,8,15,24.583333333333332
5085,Jet Airways,Banglore,Delhi,0,6478,6,6,2019,3,10,10,7,10,3.0
5086,SpiceJet,Mumbai,Hyderabad,0,2385,15,3,2019,4,7,5,5,45,1.3333333333333333
5087,Multiple carriers,Delhi,Cochin,1,9385,18,5,2019,5,21,0,13,0,8.0
5088,GoAir,Banglore,Delhi,0,5048,18,4,2019,3,10,40,7,45,2.9166666666666665
5089,IndiGo,Delhi,Cochin,1,5058,6,12,2019,4,1,30,20,25,5.083333333333333
5090,Multiple carriers Premium economy,Delhi,Cochin,1,11269,21,3,2019,3,13,20,6,0,7.333333333333333
5091,Multiple carriers,Delhi,Cochin,1,7363,4,9,2019,2,1,30,19,0,6.5
5093,Jet Airways,Delhi,Cochin,1,15764,3,6,2019,0,4,25,15,5,13.333333333333334
5094,Jet Airways,Delhi,Cochin,1,10262,6,12,2019,4,4,25,10,0,18.416666666666668
5095,Jet Airways,Delhi,Cochin,2,10919,6,3,2019,2,12,35,14,35,22.0
5096,Jet Airways,Delhi,Cochin,1,10262,15,6,2019,5,19,0,17,30,25.5
5097,Air India,Kolkata,Banglore,2,11883,5,6,2019,2,23,15,5,50,17.416666666666668
5098,SpiceJet,Kolkata,Banglore,0,3847,21,3,2019,3,0,40,22,20,2.3333333333333335
5099,Jet Airways,Mumbai,Hyderabad,0,5678,6,12,2019,4,21,5,19,35,1.5
5100,Vistara,Kolkata,Banglore,1,8662,5,12,2019,3,22,40,7,10,15.5
5101,Jet Airways,Delhi,Cochin,1,12898,27,5,2019,0,4,25,14,0,14.416666666666666
5102,SpiceJet,Banglore,Delhi,0,4423,5,12,2019,3,0,5,21,10,2.9166666666666665
5103,Air India,Delhi,Cochin,1,8991,6,12,2019,4,8,15,17,40,14.583333333333334
5104,SpiceJet,Delhi,Cochin,1,5409,15,5,2019,2,22,50,17,55,4.916666666666667
5105,IndiGo,Delhi,Cochin,1,6442,27,4,2019,5,16,10,8,35,7.583333333333333
5106,Air India,Kolkata,Banglore,2,9941,24,5,2019,4,21,50,12,0,9.833333333333334
5107,IndiGo,Delhi,Cochin,2,6494,21,3,2019,3,21,20,6,40,14.666666666666666
5108,Multiple carriers,Delhi,Cochin,1,7198,24,6,2019,0,1,30,17,0,8.5
5109,SpiceJet,Banglore,New Delhi,0,7110,3,9,2019,1,8,35,5,45,2.8333333333333335
5110,Jet Airways,Banglore,New Delhi,1,11087,3,12,2019,1,9,30,18,55,14.583333333333334
5111,IndiGo,Kolkata,Banglore,0,4804,5,9,2019,3,22,55,20,20,2.5833333333333335
5112,IndiGo,Banglore,Delhi,0,4823,15,6,2019,5,10,5,7,10,2.9166666666666665
5113,Jet Airways,Kolkata,Banglore,1,14151,5,12,2019,3,19,10,9,35,9.583333333333334
5114,Multiple carriers,Delhi,Cochin,1,10791,27,6,2019,3,19,0,6,0,13.0
5115,Vistara,Kolkata,Banglore,1,7980,4,1,2019,4,9,5,7,10,25.916666666666668
5116,Air India,Delhi,Cochin,1,6587,27,4,2019,5,6,50,5,15,25.583333333333332
5117,Vistara,Chennai,Kolkata,0,3687,5,6,2019,2,9,20,7,5,2.25
5118,Air India,Delhi,Cochin,2,13307,15,5,2019,2,19,15,18,45,24.5
5119,Air India,Mumbai,Hyderabad,0,2050,24,3,2019,6,16,25,15,0,1.4166666666666667
5120,Multiple carriers,Delhi,Cochin,1,10197,5,9,2019,3,19,0,9,0,10.0
5121,Vistara,Banglore,Delhi,0,4668,24,6,2019,0,23,50,21,0,2.8333333333333335
5122,IndiGo,Banglore,Delhi,0,4990,24,5,2019,4,15,50,13,0,2.8333333333333335
5123,IndiGo,Mumbai,Hyderabad,0,4049,24,5,2019,4,7,55,6,25,1.5
5124,Multiple carriers,Delhi,Cochin,1,7933,15,6,2019,5,21,0,9,0,12.0
5125,IndiGo,Mumbai,Hyderabad,0,4049,5,6,2019,2,10,40,9,10,1.5
5126,Jet Airways,Delhi,Cochin,1,6645,27,3,2019,2,4,25,7,5,21.333333333333332
5127,Jet Airways,Mumbai,Hyderabad,0,8040,18,6,2019,1,10,15,8,45,1.5
5128,Multiple carriers,Delhi,Cochin,1,8098,21,3,2019,3,1,35,13,0,12.583333333333334
5129,Jet Airways,Delhi,Cochin,1,10262,6,3,2019,2,19,0,2,15,16.75
5130,Jet Airways,Banglore,New Delhi,1,12284,18,3,2019,0,7,40,18,40,13.0
5131,Jet Airways,Delhi,Cochin,1,10262,6,3,2019,2,19,0,15,0,28.0
5132,IndiGo,Banglore,Delhi,0,4990,4,12,2019,2,22,50,20,0,2.8333333333333335
5133,Air India,Banglore,New Delhi,2,12568,18,3,2019,0,10,35,17,25,17.166666666666668
5134,Jet Airways,Kolkata,Banglore,1,11841,5,6,2019,2,23,35,14,5,9.5
5135,Jet Airways,Delhi,Cochin,1,18371,15,6,2019,5,12,35,2,15,10.333333333333334
5136,SpiceJet,Banglore,New Delhi,1,23267,3,1,2019,3,18,15,10,20,7.916666666666667
5137,Jet Airways,Kolkata,Banglore,1,13067,5,1,2019,5,23,35,9,35,14.0
5138,IndiGo,Chennai,Kolkata,0,5277,21,6,2019,4,0,25,22,5,2.3333333333333335
5139,Air India,Delhi,Cochin,2,13879,27,5,2019,0,7,40,17,15,14.416666666666666
5140,IndiGo,Kolkata,Banglore,0,4174,4,9,2019,2,19,50,17,15,2.5833333333333335
5141,Air India,Delhi,Cochin,2,10178,5,9,2019,3,19,15,19,45,23.5
5142,Jet Airways,Delhi,Cochin,2,13882,6,12,2019,4,4,25,11,45,16.666666666666668
5143,Vistara,Banglore,Delhi,0,4878,21,5,2019,1,22,15,19,30,2.75
5144,Vistara,Banglore,Delhi,0,4668,27,6,2019,3,12,35,9,45,2.8333333333333335
5145,Jet Airways,Kolkata,Banglore,1,10844,21,5,2019,1,22,35,20,0,26.583333333333332
5146,Multiple carriers,Delhi,Cochin,1,7005,27,6,2019,3,21,0,8,45,12.25
5147,Jet Airways,Delhi,Cochin,1,12898,21,5,2019,1,12,35,2,15,10.333333333333334
5148,Air India,Delhi,Cochin,1,9929,15,6,2019,5,19,15,3,50,15.416666666666666
5149,Jet Airways,Delhi,Cochin,1,14714,6,1,2019,6,19,0,10,0,9.0
5150,Air India,Delhi,Cochin,0,6094,21,4,2019,6,8,0,5,10,2.8333333333333335
5151,Jet Airways,Banglore,New Delhi,1,16736,3,6,2019,0,23,0,11,40,11.333333333333334
5152,Jet Airways,Banglore,Delhi,0,7229,4,3,2019,0,14,5,11,10,2.9166666666666665
5153,Multiple carriers,Delhi,Cochin,1,8882,18,5,2019,5,12,35,4,55,7.666666666666667
5154,Multiple carriers,Delhi,Cochin,1,10197,5,9,2019,3,19,0,8,0,11.0
5155,IndiGo,Kolkata,Banglore,0,4804,5,12,2019,3,22,55,20,20,2.5833333333333335
5156,IndiGo,Delhi,Cochin,1,13628,3,3,2019,6,13,20,7,30,5.833333333333333
5157,Vistara,Delhi,Cochin,0,6216,27,5,2019,0,17,50,14,40,3.1666666666666665
5158,Air India,Delhi,Cochin,1,7480,21,5,2019,1,6,50,5,15,25.583333333333332
5159,Air India,Kolkata,Banglore,1,11936,6,12,2019,4,16,15,10,0,6.25
5160,SpiceJet,Chennai,Kolkata,0,3859,18,3,2019,0,10,35,8,20,2.25
5161,Jet Airways,Kolkata,Banglore,1,8586,5,12,2019,3,10,5,20,0,14.083333333333334
5162,Vistara,Banglore,New Delhi,0,21730,3,1,2019,3,0,5,21,10,2.9166666666666665
5163,IndiGo,Delhi,Cochin,1,6628,6,1,2019,6,1,30,17,10,8.333333333333334
5164,Air India,Kolkata,Banglore,2,10151,5,1,2019,5,7,55,12,0,19.916666666666668
5165,Jet Airways,Kolkata,Banglore,1,11467,21,5,2019,1,14,25,17,0,21.416666666666668
5166,IndiGo,Delhi,Cochin,1,7010,15,6,2019,5,10,5,5,10,4.916666666666667
5167,Jet Airways,Banglore,Delhi,0,7229,4,3,2019,0,20,45,17,45,3.0
5168,IndiGo,Banglore,New Delhi,0,8033,3,9,2019,1,16,10,13,10,3.0
5169,Jet Airways,Banglore,Delhi,0,7229,18,5,2019,5,14,5,11,10,2.9166666666666665
5170,IndiGo,Kolkata,Banglore,1,6911,6,9,2019,4,2,15,21,0,5.25
5171,Jet Airways,Delhi,Cochin,2,14300,27,6,2019,3,19,0,20,0,23.0
5172,Air India,Kolkata,Banglore,2,13033,6,9,2019,4,1,20,7,0,18.333333333333332
5173,IndiGo,Banglore,Delhi,0,3943,24,5,2019,4,6,50,4,0,2.8333333333333335
5174,SpiceJet,Banglore,New Delhi,0,6205,3,9,2019,1,12,30,9,35,2.9166666666666665
5175,IndiGo,Delhi,Cochin,1,14871,3,6,2019,0,21,0,11,30,9.5
5176,Jet Airways,Mumbai,Hyderabad,0,5678,18,5,2019,5,4,20,2,55,1.4166666666666667
5177,Multiple carriers,Delhi,Cochin,1,16108,6,1,2019,6,19,15,11,30,7.75
5178,Jet Airways,Banglore,New Delhi,1,17261,3,6,2019,0,9,30,20,35,12.916666666666666
5179,SpiceJet,Banglore,Delhi,0,3311,5,12,2019,3,8,35,5,55,2.6666666666666665
5180,IndiGo,Kolkata,Banglore,0,4174,4,12,2019,2,14,5,11,30,2.5833333333333335
5181,IndiGo,Banglore,Delhi,0,4823,6,9,2019,4,19,45,16,55,2.8333333333333335
5182,Air India,Banglore,New Delhi,1,8425,3,9,2019,1,13,20,22,0,15.333333333333334
5183,Jet Airways,Banglore,Delhi,0,7229,15,5,2019,2,14,5,11,10,2.9166666666666665
5184,GoAir,Delhi,Cochin,1,5281,6,9,2019,4,19,35,10,35,9.0
5185,Jet Airways,Delhi,Cochin,1,17549,3,9,2019,1,4,25,8,0,20.416666666666668
5186,Multiple carriers,Delhi,Cochin,1,13797,6,3,2019,2,21,0,8,0,13.0
5187,IndiGo,Banglore,Delhi,0,4823,4,12,2019,2,11,20,8,30,2.8333333333333335
5188,Air India,Delhi,Cochin,1,7258,6,3,2019,2,9,35,17,40,15.916666666666666
5189,Multiple carriers,Delhi,Cochin,1,18192,3,3,2019,6,1,35,12,50,12.75
5190,Air India,Kolkata,Banglore,2,13899,5,1,2019,5,5,25,10,0,19.416666666666668
5191,Jet Airways,Kolkata,Banglore,1,10844,5,9,2019,3,20,45,14,5,6.666666666666667
5192,Jet Airways,Kolkata,Banglore,1,14151,5,12,2019,3,9,45,9,35,24.166666666666668
5193,Multiple carriers,Delhi,Cochin,1,15147,3,6,2019,0,1,35,15,15,10.333333333333334
5194,GoAir,Banglore,Delhi,0,3898,15,6,2019,5,10,40,7,45,2.9166666666666665
5195,IndiGo,Delhi,Cochin,1,6818,15,5,2019,2,16,10,5,5,11.083333333333334
5196,Jet Airways,Kolkata,Banglore,1,14781,15,5,2019,2,12,0,16,30,19.5
5197,Air Asia,Kolkata,Banglore,2,5192,21,5,2019,1,23,30,15,10,8.333333333333334
5198,Jet Airways,Delhi,Cochin,2,14441,27,6,2019,3,12,35,5,30,7.083333333333333
5199,Jet Airways,Kolkata,Banglore,1,14151,24,5,2019,4,21,5,20,25,24.666666666666668
5200,IndiGo,Kolkata,Banglore,1,4226,18,5,2019,5,23,15,19,35,3.6666666666666665
5201,Air India,Delhi,Cochin,2,13381,27,5,2019,0,19,15,20,15,23.0
5202,Multiple carriers,Delhi,Cochin,1,10678,15,6,2019,5,19,0,4,55,14.083333333333334
5203,Jet Airways,Delhi,Cochin,1,12242,27,3,2019,2,18,50,11,30,7.333333333333333
5204,Jet Airways,Mumbai,Hyderabad,0,4995,21,6,2019,4,4,20,2,55,1.4166666666666667
5205,Jet Airways,Delhi,Cochin,1,10262,6,1,2019,6,4,25,20,55,7.5
5206,SpiceJet,Kolkata,Banglore,0,3841,15,4,2019,0,0,40,22,20,2.3333333333333335
5207,Jet Airways,Kolkata,Banglore,1,9663,5,9,2019,3,12,0,20,0,16.0
5208,IndiGo,Kolkata,Banglore,0,5224,18,4,2019,3,14,5,11,30,2.5833333333333335
5209,Multiple carriers,Delhi,Cochin,1,14533,18,5,2019,5,19,15,7,5,12.166666666666666
5210,SpiceJet,Mumbai,Hyderabad,0,2017,24,5,2019,4,0,15,22,45,1.5
5211,Jet Airways,Banglore,Delhi,0,5769,6,12,2019,4,22,0,18,55,3.0833333333333335
5212,Multiple carriers,Delhi,Cochin,1,11622,21,3,2019,3,18,50,10,45,8.083333333333334
5213,IndiGo,Banglore,Delhi,0,4823,4,3,2019,0,21,50,18,55,2.9166666666666665
5214,Jet Airways,Banglore,New Delhi,1,7832,21,3,2019,3,11,25,14,5,21.333333333333332
5215,Multiple carriers,Delhi,Cochin,1,9001,24,6,2019,0,19,15,7,30,11.75
5216,IndiGo,Mumbai,Hyderabad,0,2754,27,6,2019,3,13,30,12,0,1.5
5217,Jet Airways,Banglore,Delhi,0,7229,24,5,2019,4,10,10,7,10,3.0
5218,IndiGo,Delhi,Cochin,1,6937,3,9,2019,1,1,45,21,5,4.666666666666667
5219,Air India,Kolkata,Banglore,2,13033,6,6,2019,3,1,20,10,0,15.333333333333334
5220,SpiceJet,Banglore,Delhi,0,3625,5,3,2019,1,8,35,5,55,2.6666666666666665
5221,Jet Airways,Delhi,Cochin,2,13292,27,6,2019,3,19,0,21,25,21.583333333333332
5222,Air India,Banglore,New Delhi,2,12778,3,12,2019,1,10,15,8,50,25.416666666666668
5223,SpiceJet,Kolkata,Banglore,0,3841,6,1,2019,6,17,25,14,55,2.5
5224,IndiGo,Mumbai,Hyderabad,0,2227,18,3,2019,0,22,45,21,20,1.4166666666666667
5225,SpiceJet,Kolkata,Banglore,1,6171,5,9,2019,3,17,15,8,35,8.666666666666666
5226,Air India,Kolkata,Banglore,2,10676,5,12,2019,3,7,55,12,0,19.916666666666668
5227,Jet Airways,Delhi,Cochin,2,13014,24,6,2019,0,12,35,19,30,17.083333333333332
5228,IndiGo,Mumbai,Hyderabad,0,2754,18,3,2019,0,4,0,2,30,1.5
5229,Air India,Delhi,Cochin,2,8367,27,3,2019,2,7,40,17,15,14.416666666666666
5230,Jet Airways,Delhi,Cochin,1,5177,4,3,2019,0,4,25,2,15,26.166666666666668
5231,SpiceJet,Kolkata,Banglore,0,4174,18,4,2019,3,19,40,17,10,2.5
5232,Multiple carriers,Delhi,Cochin,1,9794,15,5,2019,2,19,0,8,45,10.25
5233,Multiple carriers,Delhi,Cochin,1,10486,27,5,2019,0,16,10,9,45,6.416666666666667
5234,Multiple carriers,Delhi,Cochin,1,15058,21,5,2019,1,19,15,8,0,11.25
5235,IndiGo,Kolkata,Banglore,0,4804,27,4,2019,5,0,50,22,15,2.5833333333333335
5236,Jet Airways,Delhi,Cochin,1,17024,3,6,2019,0,19,45,16,0,27.75
5237,GoAir,Kolkata,Banglore,1,8855,5,12,2019,3,0,15,16,40,7.583333333333333
5238,Air India,Delhi,Cochin,1,8372,6,9,2019,4,7,40,21,0,10.666666666666666
5239,Jet Airways,Mumbai,Hyderabad,0,4050,24,6,2019,0,4,20,2,55,1.4166666666666667
5240,Jet Airways,Banglore,Delhi,0,7229,5,12,2019,3,14,5,11,10,2.9166666666666665
5241,SpiceJet,Mumbai,Hyderabad,0,2385,18,3,2019,0,7,5,5,45,1.3333333333333333
5242,GoAir,Banglore,Delhi,0,3898,24,6,2019,0,14,30,11,40,2.8333333333333335
5243,IndiGo,Banglore,New Delhi,0,6860,3,3,2019,6,4,15,1,30,2.75
5244,SpiceJet,Delhi,Cochin,1,6749,27,5,2019,0,11,20,6,5,5.25
5245,Air India,Kolkata,Banglore,2,15107,21,5,2019,1,23,15,14,30,8.75
5246,Jet Airways,Delhi,Cochin,2,10368,15,6,2019,5,4,25,9,40,18.75
5247,Jet Airways,Banglore,New Delhi,1,7832,21,3,2019,3,21,20,7,0,14.333333333333334
5248,SpiceJet,Mumbai,Hyderabad,0,2385,27,5,2019,0,14,45,13,15,1.5
5249,IndiGo,Kolkata,Banglore,0,4804,24,6,2019,0,16,55,14,25,2.5
5250,Air India,Delhi,Cochin,2,8236,21,3,2019,3,19,15,16,40,26.583333333333332
5251,IndiGo,Delhi,Cochin,1,6416,27,3,2019,2,21,0,11,30,9.5
5252,Jet Airways,Delhi,Cochin,1,10262,6,9,2019,4,19,0,11,30,7.5
5253,Jet Airways,Delhi,Cochin,1,14714,6,9,2019,4,19,0,22,50,20.166666666666668
5254,SpiceJet,Kolkata,Banglore,1,7646,4,1,2019,4,21,25,15,55,5.5
5255,Air India,Delhi,Cochin,1,7480,6,1,2019,6,9,25,20,40,12.75
5256,Vistara,Chennai,Kolkata,0,11982,27,5,2019,0,20,5,17,45,2.3333333333333335
5257,Multiple carriers,Delhi,Cochin,1,8309,18,5,2019,5,19,15,10,35,8.666666666666666
5258,Jet Airways,Delhi,Cochin,2,13344,6,9,2019,4,12,35,5,30,7.083333333333333
5259,Air India,Kolkata,Banglore,1,4227,4,1,2019,4,9,50,19,0,14.833333333333334
5260,Air India,Delhi,Cochin,2,9706,21,3,2019,3,7,40,12,0,19.666666666666668
5261,SpiceJet,Mumbai,Hyderabad,0,2017,5,6,2019,2,14,45,13,15,1.5
5262,IndiGo,Delhi,Cochin,1,6442,6,12,2019,4,22,30,8,35,13.916666666666666
5263,Jet Airways,Banglore,Delhi,0,8016,15,6,2019,5,22,0,18,55,3.0833333333333335
5264,IndiGo,Delhi,Cochin,1,5298,4,1,2019,4,12,10,6,50,5.333333333333333
5265,Vistara,Banglore,Delhi,0,4878,21,5,2019,1,19,35,17,0,2.5833333333333335
5266,Jet Airways,Delhi,Cochin,1,10262,24,6,2019,0,4,25,14,0,14.416666666666666
5267,IndiGo,Kolkata,Banglore,1,4176,5,12,2019,3,9,50,4,50,5.0
5268,IndiGo,Delhi,Cochin,1,5883,15,6,2019,5,1,30,11,25,14.083333333333334
5269,Multiple carriers,Delhi,Cochin,1,12717,6,6,2019,3,19,0,10,0,9.0
5270,IndiGo,Chennai,Kolkata,0,3850,5,12,2019,3,10,15,7,55,2.3333333333333335
5271,IndiGo,Chennai,Kolkata,0,3597,27,5,2019,0,21,55,19,35,2.3333333333333335
5272,SpiceJet,Mumbai,Hyderabad,0,2175,5,9,2019,3,14,45,13,15,1.5
5273,Air Asia,Banglore,Delhi,0,7080,4,12,2019,2,2,45,23,55,2.8333333333333335
5274,Jet Airways,Kolkata,Banglore,1,8849,4,1,2019,4,8,15,21,10,11.083333333333334
5275,Jet Airways,Kolkata,Banglore,1,9899,6,12,2019,4,19,50,8,25,11.416666666666666
5276,Vistara,Banglore,Delhi,0,4878,15,6,2019,5,9,40,7,0,2.6666666666666665
5277,Multiple carriers,Delhi,Cochin,1,7787,5,9,2019,3,19,15,7,30,11.75
5278,SpiceJet,Chennai,Kolkata,0,3597,5,3,2019,1,20,5,17,45,2.3333333333333335
5279,GoAir,Delhi,Cochin,1,5281,4,1,2019,4,19,35,10,35,9.0
5280,Vistara,Kolkata,Banglore,1,9345,15,5,2019,2,18,50,20,20,22.5
5281,IndiGo,Delhi,Cochin,1,6442,24,6,2019,0,22,30,11,55,10.583333333333334
5282,IndiGo,Delhi,Cochin,1,6838,6,6,2019,3,21,0,9,15,11.75
5283,SpiceJet,Chennai,Kolkata,0,3597,6,3,2019,2,20,5,17,45,2.3333333333333335
5284,SpiceJet,Mumbai,Hyderabad,0,3173,21,3,2019,3,7,5,5,45,1.3333333333333333
5285,Multiple carriers,Delhi,Cochin,1,13377,6,3,2019,2,1,30,18,15,7.25
5286,Jet Airways,Kolkata,Banglore,1,9314,5,9,2019,3,18,0,20,25,21.583333333333332
5287,Multiple carriers,Delhi,Cochin,1,9856,3,9,2019,1,22,20,13,15,9.083333333333334
5288,Air India,Delhi,Cochin,1,8372,21,5,2019,1,19,15,8,0,11.25
5289,Jet Airways,Kolkata,Banglore,1,7064,4,1,2019,4,18,15,18,55,23.333333333333332
5290,IndiGo,Kolkata,Banglore,0,4804,5,1,2019,5,0,50,22,15,2.5833333333333335
5291,Jet Airways,Delhi,Cochin,2,13029,27,5,2019,0,19,0,5,30,13.5
5292,IndiGo,Delhi,Cochin,1,7640,24,5,2019,4,22,30,14,20,8.166666666666666
5293,Jet Airways,Banglore,New Delhi,1,22270,3,1,2019,3,15,15,8,0,7.25
5294,Air India,Banglore,Delhi,0,4441,4,1,2019,4,23,55,21,5,2.8333333333333335
5295,Jet Airways,Delhi,Cochin,1,12898,27,5,2019,0,4,25,9,0,19.416666666666668
5296,Jet Airways,Kolkata,Banglore,1,7064,4,1,2019,4,16,20,18,55,21.416666666666668
5297,Jet Airways,Kolkata,Banglore,1,10844,6,9,2019,4,20,45,8,25,12.333333333333334
5298,SpiceJet,Kolkata,Banglore,0,4174,6,9,2019,4,11,25,9,0,2.4166666666666665
5299,Jet Airways,Kolkata,Banglore,1,8529,6,12,2019,4,20,45,16,30,28.25
5300,IndiGo,Banglore,Delhi,0,3625,21,5,2019,1,1,0,22,10,2.8333333333333335
5301,IndiGo,Banglore,Delhi,0,3419,21,5,2019,1,3,25,0,30,2.9166666666666665
5302,IndiGo,Chennai,Kolkata,0,3850,24,5,2019,4,7,40,5,15,2.4166666666666665
5303,Air India,Kolkata,Banglore,2,12802,24,5,2019,4,13,45,16,50,20.916666666666668
5304,SpiceJet,Delhi,Cochin,1,9748,3,6,2019,0,21,55,15,55,6.0
5305,IndiGo,Delhi,Cochin,1,6104,6,3,2019,2,1,30,17,10,8.333333333333334
5306,IndiGo,Banglore,Delhi,0,3943,21,6,2019,4,0,15,21,15,3.0
5307,IndiGo,Delhi,Cochin,1,7514,6,3,2019,2,16,10,6,50,9.333333333333334
5308,Jet Airways,Banglore,New Delhi,0,18308,3,6,2019,0,22,35,19,55,2.6666666666666665
5309,Air India,Mumbai,Hyderabad,2,17327,3,6,2019,0,16,55,21,10,4.25
5310,Air India,Delhi,Cochin,2,8892,27,3,2019,2,7,40,13,5,18.583333333333332
5311,Multiple carriers,Delhi,Cochin,1,9794,27,5,2019,0,19,0,10,20,8.666666666666666
5312,IndiGo,Banglore,Delhi,0,4423,4,1,2019,4,3,25,0,30,2.9166666666666665
5313,Jet Airways,Kolkata,Banglore,1,10844,24,5,2019,4,20,45,20,0,24.75
5314,Jet Airways,Delhi,Cochin,1,15554,5,9,2019,3,19,0,18,15,24.75
5315,Vistara,Chennai,Kolkata,0,11982,5,1,2019,5,20,5,17,45,2.3333333333333335
5316,IndiGo,Mumbai,Hyderabad,0,4049,6,3,2019,2,7,55,6,25,1.5
5317,IndiGo,Kolkata,Banglore,0,5618,24,3,2019,6,16,55,14,20,2.5833333333333335
5318,Air India,Delhi,Cochin,2,13591,27,6,2019,3,19,15,20,15,23.0
5319,Multiple carriers,Delhi,Cochin,1,9508,27,5,2019,0,1,30,10,0,15.5
5320,SpiceJet,Chennai,Kolkata,0,3543,18,6,2019,1,12,0,9,45,2.25
5321,Jet Airways,Banglore,Delhi,0,7229,18,4,2019,3,22,0,18,55,3.0833333333333335
5322,Vistara,Banglore,Delhi,0,4668,18,6,2019,1,14,20,11,30,2.8333333333333335
5323,Jet Airways,Kolkata,Banglore,1,14388,21,5,2019,1,10,5,14,5,20.0
5324,Jet Airways,Kolkata,Banglore,1,10844,15,5,2019,2,12,0,18,55,17.083333333333332
5325,Air India,Delhi,Cochin,1,7690,6,9,2019,4,9,25,20,40,12.75
5326,Jet Airways,Kolkata,Banglore,1,13067,21,5,2019,1,9,45,9,35,24.166666666666668
5327,SpiceJet,Mumbai,Hyderabad,0,1965,4,3,2019,0,7,15,5,45,1.5
5328,Jet Airways,Delhi,Cochin,1,16289,3,9,2019,1,18,50,16,0,26.833333333333332
5329,Air India,Kolkata,Banglore,1,10203,5,12,2019,3,8,55,20,30,12.416666666666666
5330,Jet Airways,Kolkata,Banglore,1,15149,5,6,2019,2,23,35,14,5,9.5
5331,Vistara,Kolkata,Banglore,1,9345,21,5,2019,1,23,25,17,0,6.416666666666667
5332,SpiceJet,Mumbai,Hyderabad,0,2017,18,5,2019,5,7,15,5,45,1.5
5333,Vistara,Kolkata,Banglore,1,9345,15,5,2019,2,23,25,7,10,16.25
5334,Air India,Kolkata,Banglore,1,6528,5,6,2019,2,15,20,14,35,24.75
5335,Multiple carriers,Delhi,Cochin,1,15603,3,3,2019,6,13,20,7,0,6.333333333333333
5337,SpiceJet,Delhi,Cochin,1,5583,27,6,2019,3,11,20,6,5,5.25
5338,Jet Airways,Delhi,Cochin,1,10577,6,9,2019,4,19,0,16,0,27.0
5339,Air India,Delhi,Cochin,2,10651,15,5,2019,2,7,40,12,0,19.666666666666668
5340,Jet Airways,Kolkata,Banglore,1,7594,6,12,2019,4,4,40,14,5,14.583333333333334
5341,Air Asia,Kolkata,Banglore,1,6857,5,1,2019,5,10,30,6,50,3.6666666666666665
5342,IndiGo,Banglore,Delhi,0,4423,27,4,2019,5,15,50,13,0,2.8333333333333335
5343,Jet Airways,Delhi,Cochin,2,13344,6,12,2019,4,12,35,5,30,7.083333333333333
5344,SpiceJet,Banglore,Delhi,0,3971,27,4,2019,5,0,5,21,10,2.9166666666666665
5345,Jet Airways,Delhi,Cochin,1,18371,24,6,2019,0,19,0,9,0,10.0
5346,Jet Airways,Delhi,Cochin,2,6643,27,3,2019,2,4,25,19,10,33.25
5347,Multiple carriers,Delhi,Cochin,1,15077,3,6,2019,0,19,15,11,30,7.75
5348,Air India,Banglore,Delhi,0,6121,5,1,2019,5,12,45,10,0,2.75
5349,SpiceJet,Mumbai,Hyderabad,0,5755,3,3,2019,6,14,30,13,10,1.3333333333333333
5350,Air India,Delhi,Cochin,1,4487,4,9,2019,2,9,25,20,40,12.75
5351,SpiceJet,Delhi,Cochin,1,5158,21,5,2019,1,13,15,8,45,4.5
5352,Jet Airways,Kolkata,Banglore,1,8586,5,1,2019,5,4,40,20,0,8.666666666666666
5353,Air India,Mumbai,Hyderabad,0,3100,6,1,2019,6,7,40,6,20,1.3333333333333333
5354,Jet Airways,Mumbai,Hyderabad,0,3210,5,9,2019,3,4,20,2,55,1.4166666666666667
5355,Jet Airways,Delhi,Cochin,1,12373,5,9,2019,3,12,35,19,15,17.333333333333332
5356,Multiple carriers,Delhi,Cochin,1,15135,3,3,2019,6,18,50,6,40,12.166666666666666
5357,Jet Airways,Delhi,Cochin,2,13292,27,6,2019,3,19,0,5,30,13.5
5358,SpiceJet,Mumbai,Hyderabad,0,2017,6,6,2019,3,14,45,13,15,1.5
5360,Vistara,Mumbai,Hyderabad,1,12395,3,6,2019,0,22,55,21,55,25.0
5361,SpiceJet,Chennai,Kolkata,0,3543,21,6,2019,4,12,0,9,45,2.25
5362,Jet Airways,Mumbai,Hyderabad,0,2228,5,6,2019,2,21,5,19,35,1.5
5364,Air Asia,Delhi,Cochin,1,11410,6,3,2019,2,6,35,16,45,13.833333333333334
5366,GoAir,Kolkata,Banglore,0,3514,24,6,2019,0,17,55,15,20,2.5833333333333335
